,CandT,Lassosum,LDpred2
0.0,-1.76087,-0.0671816,-1.08193
1.0,-1.2448850999999999,-0.044234985,-0.69524065
2.0,-1.1219084,-0.038386124,-0.63495402
3.0,-1.0438214,-0.034122251000000006,-0.59617991
4.0,-0.9942321599999999,-0.031463832,-0.55055224
5.0,-0.9391604,-0.029426294999999998,-0.51476825
6.0,-0.90856822,-0.027361126,-0.48141412
7.0,-0.8757862000000001,-0.025859280000000002,-0.45680681999999995
8.0,-0.84640216,-0.024005919999999997,-0.43684312
9.0,-0.81824142,-0.022609344000000003,-0.41832182
10.0,-0.7959889,-0.021235050000000002,-0.3978154
11.0,-0.76092158,-0.019838774,-0.38517437
12.0,-0.7357880800000001,-0.018759796,-0.37390396
13.0,-0.7137748899999999,-0.01778645,-0.36097738
14.0,-0.69194196,-0.016878634,-0.34902876
15.0,-0.6725743000000001,-0.01593358,-0.3389188
16.0,-0.656267,-0.015009971999999998,-0.32492863999999994
17.0,-0.63973555,-0.014009889999999999,-0.31181516000000004
18.0,-0.626893,-0.013088626000000008,-0.29948484000000003
19.0,-0.60826167,-0.012080841999999998,-0.2891567
20.0,-0.5925892,-0.011145659999999998,-0.2794114
21.0,-0.57189271,-0.010346766,-0.26704628
22.0,-0.55683732,-0.009527583000000001,-0.2553615
23.0,-0.5368984800000001,-0.0085232669,-0.24752257
24.0,-0.521469,-0.0078390904,-0.23748636000000004
25.0,-0.50839525,-0.00702532,-0.22657549999999999
26.0,-0.49619329999999995,-0.006302592799999999,-0.21275551999999998
27.0,-0.48869806,-0.005485339200000001,-0.20254367
28.0,-0.477294,-0.0046204524,-0.19240539999999998
29.0,-0.465898,-0.0039312904,-0.18222055
30.0,-0.4532342000000001,-0.0033165670000000007,-0.1759602
31.0,-0.44146763,-0.0027679263,-0.16769594000000002
32.0,-0.428682,-0.0021501115999999986,-0.15990591999999992
33.0,-0.41962090999999996,-0.0015351314,-0.15135149
34.0,-0.40605031999999996,-0.0009480947599999997,-0.14181886
35.0,-0.3897463,-0.00029355835000000004,-0.13463730000000002
36.0,-0.3743986,0.00013569735999999729,-0.12742612000000006
37.0,-0.36224061,0.0009324938799999987,-0.11948556000000003
38.0,-0.34928127999999997,0.0014851286,-0.11018196
39.0,-0.33427736999999996,0.002115028900000002,-0.10167429999999998
40.0,-0.3243912,0.0028529520000000006,-0.09346526
41.0,-0.315547,0.003474882699999999,-0.08489103800000002
42.0,-0.30452024,0.0041653158000000004,-0.07716040599999999
43.0,-0.292534,0.004891642099999998,-0.06933158900000001
44.0,-0.28433624,0.0055757372,-0.06061015599999999
45.0,-0.27427219999999997,0.006053034000000003,-0.05231367999999999
46.0,-0.2638226,0.0065974366,-0.045842542
47.0,-0.25293166000000006,0.007336238999999997,-0.037073825000000026
48.0,-0.24176844000000003,0.008032286799999996,-0.028989708000000013
49.0,-0.23338494,0.008683025699999996,-0.020876927000000014
50.0,-0.222978,0.009231695,-0.01488315
51.0,-0.21195454,0.0097221513,-0.007989260899999994
52.0,-0.1945149999999999,0.01037553200000001,-0.00032959891999998864
53.0,-0.17762847999999962,0.010975526000000001,0.0069990861000000645
54.0,-0.16444924000000002,0.011574448,0.015039859999999999
55.0,-0.15353034999999998,0.012270880000000001,0.02159014500000002
56.0,-0.14150639999999998,0.012882060000000004,0.02885631600000004
57.0,-0.13159635000000003,0.013594651999999997,0.037151515999999996
58.0,-0.12212824000000001,0.014461980000000001,0.043426387999999996
59.0,-0.1131543,0.015207896,0.05164434000000002
60.0,-0.10217620000000002,0.015880019999999998,0.05986329999999997
61.0,-0.09170796400000009,0.016397221999999996,0.06803552899999996
62.0,-0.079929946,0.016978088000000002,0.075429412
63.0,-0.0715656,0.017682296000000004,0.08203561300000001
